Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.0.1.201-58.186.197.207-80-55339-6,58.186.197.207,55339,10.0.1.201,80,6,13/04/2025 02:10:54,1295322,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5440176265052241,1295322.0,0.0,1295322.0,1295322.0,1295322.0,1295322.0,0.0,1295322.0,1295322.0,0,0,0,0,0,0,0,0,0,44,0,1.5440176265052241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-62882-6,58.186.197.207,62882,10.0.1.201,80,6,13/04/2025 02:10:54,356469,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.610586053766246,356469.0,0.0,356469.0,356469.0,356469.0,356469.0,0.0,356469.0,356469.0,0,0,0,0,0,0,0,0,0,44,0,5.610586053766246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-26469-6,58.186.197.207,26469,10.0.1.201,80,6,13/04/2025 02:10:59,349595,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.720905619359545,349595.0,0.0,349595.0,349595.0,349595.0,349595.0,0.0,349595.0,349595.0,0,0,0,0,0,0,0,0,0,44,0,5.720905619359545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-64688-6,58.186.197.207,64688,10.0.1.201,80,6,13/04/2025 02:10:54,349831,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.717046230894346,349831.0,0.0,349831.0,349831.0,349831.0,349831.0,0.0,349831.0,349831.0,0,0,0,0,0,0,0,0,0,44,0,5.717046230894346,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-13213-6,58.186.197.207,13213,10.0.1.201,80,6,13/04/2025 02:10:59,347333,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.758162915703374,347333.0,0.0,347333.0,347333.0,347333.0,347333.0,0.0,347333.0,347333.0,0,0,0,0,0,0,0,0,0,44,0,5.758162915703374,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-58843-6,58.186.197.207,58843,10.0.1.201,80,6,13/04/2025 02:10:54,1317404,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5181371849485807,1317404.0,0.0,1317404.0,1317404.0,1317404.0,1317404.0,0.0,1317404.0,1317404.0,0,0,0,0,0,0,0,0,0,44,0,1.5181371849485807,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34681-6,58.186.197.207,34681,10.0.1.201,80,6,13/04/2025 02:10:59,341694,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.853190281362857,341694.0,0.0,341694.0,341694.0,341694.0,341694.0,0.0,341694.0,341694.0,0,0,0,0,0,0,0,0,0,44,0,5.853190281362857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-36786-6,58.186.197.207,36786,10.0.1.201,80,6,13/04/2025 02:10:54,1389498,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4393687504408068,1389498.0,0.0,1389498.0,1389498.0,1389498.0,1389498.0,0.0,1389498.0,1389498.0,0,0,0,0,0,0,0,0,0,44,0,1.4393687504408068,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-22803-6,58.186.197.207,22803,10.0.1.201,80,6,13/04/2025 02:10:54,1320860,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5141650137031935,1320860.0,0.0,1320860.0,1320860.0,1320860.0,1320860.0,0.0,1320860.0,1320860.0,0,0,0,0,0,0,0,0,0,44,0,1.5141650137031935,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-38339-6,58.186.197.207,38339,10.0.1.201,80,6,13/04/2025 02:10:59,1295151,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5442214845990931,1295151.0,0.0,1295151.0,1295151.0,1295151.0,1295151.0,0.0,1295151.0,1295151.0,0,0,0,0,0,0,0,0,0,44,0,1.5442214845990931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-45298-6,58.186.197.207,45298,10.0.1.201,80,6,13/04/2025 02:10:54,1293170,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5465870689855163,1293170.0,0.0,1293170.0,1293170.0,1293170.0,1293170.0,0.0,1293170.0,1293170.0,0,0,0,0,0,0,0,0,0,44,0,1.5465870689855163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-41569-6,58.186.197.207,41569,10.0.1.201,80,6,13/04/2025 02:10:54,367975,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.435151844554658,367975.0,0.0,367975.0,367975.0,367975.0,367975.0,0.0,367975.0,367975.0,0,0,0,0,0,0,0,0,0,44,0,5.435151844554658,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-16225-6,58.186.197.207,16225,10.0.1.201,80,6,13/04/2025 02:10:54,354668,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.63907654482502,354668.0,0.0,354668.0,354668.0,354668.0,354668.0,0.0,354668.0,354668.0,0,0,0,0,0,0,0,0,0,44,0,5.63907654482502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34802-6,58.186.197.207,34802,10.0.1.201,80,6,13/04/2025 02:10:54,1335827,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4971998619581726,1335827.0,0.0,1335827.0,1335827.0,1335827.0,1335827.0,0.0,1335827.0,1335827.0,0,0,0,0,0,0,0,0,0,44,0,1.4971998619581726,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-19781-6,58.186.197.207,19781,10.0.1.201,80,6,13/04/2025 02:10:54,1348129,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.4835375546405427,1348129.0,0.0,1348129.0,1348129.0,1348129.0,1348129.0,0.0,1348129.0,1348129.0,0,0,0,0,0,0,0,0,0,44,0,1.4835375546405427,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-46609-6,58.186.197.207,46609,10.0.1.201,80,6,13/04/2025 02:10:54,454306,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.4023191417238605,454306.0,0.0,454306.0,454306.0,454306.0,454306.0,0.0,454306.0,454306.0,0,0,0,0,0,0,0,0,0,44,0,4.4023191417238605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-5506-6,58.186.197.207,5506,10.0.1.201,80,6,13/04/2025 02:10:54,653165,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.062013426928877,653165.0,0.0,653165.0,653165.0,653165.0,653165.0,0.0,653165.0,653165.0,0,0,0,0,0,0,0,0,0,44,0,3.062013426928877,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34134-6,58.186.197.207,34134,10.0.1.201,80,6,13/04/2025 02:10:54,1294546,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5449431692655187,1294546.0,0.0,1294546.0,1294546.0,1294546.0,1294546.0,0.0,1294546.0,1294546.0,0,0,0,0,0,0,0,0,0,44,0,1.5449431692655187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-56008-6,58.186.197.207,56008,10.0.1.201,80,6,13/04/2025 02:10:59,371359,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.385624153447203,371359.0,0.0,371359.0,371359.0,371359.0,371359.0,0.0,371359.0,371359.0,0,0,0,0,0,0,0,0,0,44,0,5.385624153447203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-2794-6,58.186.197.207,2794,10.0.1.201,80,6,13/04/2025 02:10:59,370410,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.3994222618179855,370410.0,0.0,370410.0,370410.0,370410.0,370410.0,0.0,370410.0,370410.0,0,0,0,0,0,0,0,0,0,44,0,5.3994222618179855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-50967-6,58.186.197.207,50967,10.0.1.201,80,6,13/04/2025 02:10:54,379339,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.272328972238552,379339.0,0.0,379339.0,379339.0,379339.0,379339.0,0.0,379339.0,379339.0,0,0,0,0,0,0,0,0,0,44,0,5.272328972238552,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-16937-6,58.186.197.207,16937,10.0.1.201,80,6,13/04/2025 02:10:59,432854,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.62049559435745,432854.0,0.0,432854.0,432854.0,432854.0,432854.0,0.0,432854.0,432854.0,0,0,0,0,0,0,0,0,0,44,0,4.62049559435745,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-15184-6,58.186.197.207,15184,10.0.1.201,80,6,13/04/2025 02:10:54,370946,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.391620343661881,370946.0,0.0,370946.0,370946.0,370946.0,370946.0,0.0,370946.0,370946.0,0,0,0,0,0,0,0,0,0,44,0,5.391620343661881,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-3888-6,58.186.197.207,3888,10.0.1.201,80,6,13/04/2025 02:10:54,1308307,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.528693188983931,1308307.0,0.0,1308307.0,1308307.0,1308307.0,1308307.0,0.0,1308307.0,1308307.0,0,0,0,0,0,0,0,0,0,44,0,1.528693188983931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34169-6,58.186.197.207,34169,10.0.1.201,80,6,13/04/2025 02:10:54,345366,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.790957998181639,345366.0,0.0,345366.0,345366.0,345366.0,345366.0,0.0,345366.0,345366.0,0,0,0,0,0,0,0,0,0,44,0,5.790957998181639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-18149-6,58.186.197.207,18149,10.0.1.201,80,6,13/04/2025 02:10:54,506781,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.946477867165501,506781.0,0.0,506781.0,506781.0,506781.0,506781.0,0.0,506781.0,506781.0,0,0,0,0,0,0,0,0,0,44,0,3.946477867165501,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-32486-6,58.186.197.207,32486,10.0.1.201,80,6,13/04/2025 02:10:59,327230,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.111909054793264,327230.0,0.0,327230.0,327230.0,327230.0,327230.0,0.0,327230.0,327230.0,0,0,0,0,0,0,0,0,0,44,0,6.111909054793264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-32255-6,58.186.197.207,32255,10.0.1.201,80,6,13/04/2025 02:10:54,668012,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.9939581923678014,668012.0,0.0,668012.0,668012.0,668012.0,668012.0,0.0,668012.0,668012.0,0,0,0,0,0,0,0,0,0,44,0,2.9939581923678014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-44596-6,58.186.197.207,44596,10.0.1.201,80,6,13/04/2025 02:10:59,1318130,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5173010249368424,1318130.0,0.0,1318130.0,1318130.0,1318130.0,1318130.0,0.0,1318130.0,1318130.0,0,0,0,0,0,0,0,0,0,44,0,1.5173010249368424,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-10175-6,58.186.197.207,10175,10.0.1.201,80,6,13/04/2025 02:10:54,1315509,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.520324072279247,1315509.0,0.0,1315509.0,1315509.0,1315509.0,1315509.0,0.0,1315509.0,1315509.0,0,0,0,0,0,0,0,0,0,44,0,1.520324072279247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-22242-6,58.186.197.207,22242,10.0.1.201,80,6,13/04/2025 02:10:55,373435,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.355684389518926,373435.0,0.0,373435.0,373435.0,373435.0,373435.0,0.0,373435.0,373435.0,0,0,0,0,0,0,0,0,0,44,0,5.355684389518926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-45539-6,58.186.197.207,45539,10.0.1.201,80,6,13/04/2025 02:10:54,1279331,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5633170774412564,1279331.0,0.0,1279331.0,1279331.0,1279331.0,1279331.0,0.0,1279331.0,1279331.0,0,0,0,0,0,0,0,0,0,44,0,1.5633170774412564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-8393-6,58.186.197.207,8393,10.0.1.201,80,6,13/04/2025 02:10:54,344109,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.812111859904856,344109.0,0.0,344109.0,344109.0,344109.0,344109.0,0.0,344109.0,344109.0,0,0,0,0,0,0,0,0,0,44,0,5.812111859904856,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-26003-6,58.186.197.207,26003,10.0.1.201,80,6,13/04/2025 02:10:54,1327858,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5061851493156648,1327858.0,0.0,1327858.0,1327858.0,1327858.0,1327858.0,0.0,1327858.0,1327858.0,0,0,0,0,0,0,0,0,0,44,0,1.5061851493156648,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-18981-6,58.186.197.207,18981,10.0.1.201,80,6,13/04/2025 02:10:59,1313606,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5225265414439337,1313606.0,0.0,1313606.0,1313606.0,1313606.0,1313606.0,0.0,1313606.0,1313606.0,0,0,0,0,0,0,0,0,0,44,0,1.5225265414439337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-40758-6,58.186.197.207,40758,10.0.1.201,80,6,13/04/2025 02:10:54,498874,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.009028331803221,498874.0,0.0,498874.0,498874.0,498874.0,498874.0,0.0,498874.0,498874.0,0,0,0,0,0,0,0,0,0,44,0,4.009028331803221,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-31809-6,58.186.197.207,31809,10.0.1.201,80,6,13/04/2025 02:10:54,361716,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.529199703634896,361716.0,0.0,361716.0,361716.0,361716.0,361716.0,0.0,361716.0,361716.0,0,0,0,0,0,0,0,0,0,44,0,5.529199703634896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-60813-6,58.186.197.207,60813,10.0.1.201,80,6,13/04/2025 02:10:54,342323,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.842435360755777,342323.0,0.0,342323.0,342323.0,342323.0,342323.0,0.0,342323.0,342323.0,0,0,0,0,0,0,0,0,0,44,0,5.842435360755777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-50384-6,58.186.197.207,50384,10.0.1.201,80,6,13/04/2025 02:10:59,1317402,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.518139489692592,1317402.0,0.0,1317402.0,1317402.0,1317402.0,1317402.0,0.0,1317402.0,1317402.0,0,0,0,0,0,0,0,0,0,44,0,1.518139489692592,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-34828-6,58.186.197.207,34828,10.0.1.201,80,6,13/04/2025 02:10:59,1328830,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5050834192485119,1328830.0,0.0,1328830.0,1328830.0,1328830.0,1328830.0,0.0,1328830.0,1328830.0,0,0,0,0,0,0,0,0,0,44,0,1.5050834192485119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-65175-6,58.186.197.207,65175,10.0.1.201,80,6,13/04/2025 02:10:54,339700,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.88754783632617,339700.0,0.0,339700.0,339700.0,339700.0,339700.0,0.0,339700.0,339700.0,0,0,0,0,0,0,0,0,0,44,0,5.88754783632617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-6973-6,58.186.197.207,6973,10.0.1.201,80,6,13/04/2025 02:10:59,343037,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.830274868308667,343037.0,0.0,343037.0,343037.0,343037.0,343037.0,0.0,343037.0,343037.0,0,0,0,0,0,0,0,0,0,44,0,5.830274868308667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-33776-6,58.186.197.207,33776,10.0.1.201,80,6,13/04/2025 02:10:54,1313869,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.5222217740124777,1313869.0,0.0,1313869.0,1313869.0,1313869.0,1313869.0,0.0,1313869.0,1313869.0,0,0,0,0,0,0,0,0,0,44,0,1.5222217740124777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.0.1.201-58.186.197.207-80-5737-6,58.186.197.207,5737,10.0.1.201,80,6,13/04/2025 02:10:59,344910,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.798614131222638,344910.0,0.0,344910.0,344910.0,344910.0,344910.0,0.0,344910.0,344910.0,0,0,0,0,0,0,0,0,0,44,0,5.798614131222638,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,2,0,0,0,512,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
